datetime,latitude,longitude,wireless_channel,wireless_frequency,wireless_opmode,wireless_signal,wireless_noisef,wireless_rssi,wireless_txpower,wireless_distance,wireless_ccq,wireless_txrate,wireless_rxrate,
15:23:02.029346,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,979,216,240,
15:23:02.239836,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-35,-84,61,18,0,964,180,180,
15:23:02.408634,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,953,162,240,
15:23:02.513760,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-41,-84,55,18,0,948,162,240,
15:23:02.666776,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-40,-84,56,18,0,941,180,240,
15:23:02.851708,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-35,-84,61,18,0,933,180,240,
15:23:03.051100,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,937,216,240,
15:23:03.198885,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-36,-84,60,18,0,941,216,216,
15:23:03.375776,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,946,216,216,
15:23:03.869758,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-40,-84,56,18,0,948,216,216,
15:23:03.979782,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,930,162,240,
15:23:04.085946,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,937,216,240,
15:23:04.153416,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-36,-84,60,18,0,919,180,240,
15:23:04.257832,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-32,-84,64,18,0,912,162,240,
15:23:04.333645,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,920,216,216,
15:23:04.394247,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-40,-84,56,18,0,926,216,240,
15:23:04.458003,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-40,-84,56,18,0,930,216,240,
15:23:04.532786,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-38,-84,58,18,0,915,162,216,
15:23:04.635467,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-32,-84,64,18,0,922,216,216,
15:23:04.744707,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,907,162,240,
15:23:04.849291,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-38,-84,58,18,0,911,216,240,
15:23:04.909901,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-34,-84,62,18,0,901,162,216,
15:23:05.001482,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,900,216,216,
15:23:05.137167,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,908,216,240,
15:23:05.242400,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-38,-84,58,18,0,900,162,240,
15:23:05.358454,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-34,-84,62,18,0,888,180,216,
15:23:05.859695,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-40,-84,56,18,0,899,216,216,
15:23:05.963311,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-38,-84,58,18,0,909,216,240,
15:23:06.076720,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-38,-84,58,18,0,895,216,216,
15:23:06.143043,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,903,216,240,
15:23:06.262198,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,911,216,240,
15:23:06.370527,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-32,-84,64,18,0,916,216,180,
15:23:06.432753,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-31,-84,65,18,0,900,180,216,
15:23:06.533967,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,882,180,240,
15:23:06.590793,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,891,216,240,
15:23:06.648565,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-34,-84,62,18,0,871,162,240,
15:23:06.705210,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,853,162,240,
15:23:06.764359,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-34,-84,62,18,0,866,216,240,
15:23:06.868991,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-32,-84,64,18,0,851,180,240,
15:23:06.986998,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-30,-84,66,18,0,836,180,240,
15:23:07.104446,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-33,-84,63,18,0,835,180,240,
15:23:07.208565,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-30,-84,66,18,0,849,216,240,
15:23:07.320782,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-37,-84,59,18,0,858,216,240,
15:23:07.805571,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-33,-84,63,18,0,864,216,216,
15:23:07.909098,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-32,-84,64,18,0,867,216,240,
15:23:08.007393,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-27,-84,69,18,0,871,216,240,
15:23:08.069689,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-28,-84,68,18,0,878,216,240,
15:23:08.129472,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-28,-84,68,18,0,882,216,240,
15:23:08.186770,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-35,-84,61,18,0,886,216,216,
15:23:08.285571,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-35,-84,61,18,0,890,216,216,
15:23:08.345496,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-36,-84,60,18,0,886,162,240,
15:23:08.402770,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-38,-84,58,18,0,882,162,240,
15:23:08.504423,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-38,-84,58,18,0,887,216,240,
15:23:08.575525,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-34,-84,62,18,0,880,180,240,
15:23:08.694540,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-29,-84,67,18,0,872,180,240,
15:23:08.810085,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-36,-84,60,18,0,879,216,240,
15:23:08.929163,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,884,216,240,
15:23:09.040705,44.56684875488281,-123.27435302734375,36,2439 MHz,11nght40minus,-39,-84,57,18,0,889,216,240,
15:23:09.155657,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-39,-84,57,18,0,895,216,240,
15:23:09.263352,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-39,-84,57,18,0,902,216,240,
15:23:09.726781,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,0,874,120,240,
15:23:09.830328,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,0,883,216,216,
15:23:09.928580,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,450,889,216,240,
15:23:09.994328,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,450,896,216,240,
15:23:10.053584,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,450,902,216,240,
15:23:10.111379,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,450,893,180,240,
15:23:10.210782,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-43,-84,53,18,450,885,180,240,
15:23:10.271629,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-43,-84,53,18,450,893,216,240,
15:23:10.350742,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-43,-84,53,18,450,881,180,216,
15:23:10.461876,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,450,884,216,243,
15:23:10.585796,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-40,-84,56,18,450,885,216,216,
15:23:10.707307,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,861,120,240,
15:23:10.835318,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,863,216,240,
15:23:10.940365,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,863,216,216,
15:23:11.049285,44.56684875488281,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,864,216,216,
15:23:11.155733,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,866,216,240,
15:23:11.266465,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,867,180,240,
15:23:11.724302,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,868,216,240,
15:23:11.827245,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,450,870,216,216,
15:23:11.926647,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-41,-84,55,18,450,872,216,240,
15:23:11.996453,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-30,-84,66,18,450,870,216,240,
15:23:12.053396,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-38,-84,58,18,450,871,216,240,
15:23:12.159251,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-38,-84,58,18,450,871,216,240,
15:23:12.219079,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-40,-84,56,18,450,872,216,240,
15:23:12.274660,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-42,-84,54,18,450,871,216,240,
15:23:12.334593,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-44,-84,52,18,450,872,216,240,
15:23:12.435578,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,874,216,240,
15:23:12.511956,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-45,-84,51,18,450,875,180,240,
15:23:12.631882,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-42,-84,54,18,450,879,216,216,
15:23:12.736715,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-43,-84,53,18,450,884,216,216,
15:23:12.852709,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-43,-84,53,18,450,889,216,216,
15:23:12.964889,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-39,-84,57,18,450,895,216,240,
15:23:13.079867,44.56683349609375,-123.27436828613281,36,2439 MHz,11nght40minus,-41,-84,55,18,450,901,216,240,
15:23:13.192594,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-44,-84,52,18,450,904,216,240,
15:23:13.669412,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-45,-84,51,18,450,910,216,240,
15:23:13.767315,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-45,-84,51,18,450,916,216,240,
15:23:13.874448,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-45,-84,51,18,450,922,216,240,
15:23:13.937186,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-47,-84,49,18,450,917,180,240,
15:23:14.047697,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-47,-84,49,18,450,927,216,240,
15:23:14.147374,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-46,-84,50,18,450,931,216,240,
15:23:14.208148,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-47,-84,49,18,450,935,216,240,
15:23:14.271725,44.56683349609375,-123.27438354492188,36,2439 MHz,11nght40minus,-49,-84,47,18,450,939,216,240,
15:23:14.327265,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-50,-84,46,18,450,934,180,240,
15:23:14.387673,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-49,-84,47,18,450,925,180,240,
15:23:14.470207,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-51,-84,45,18,450,931,216,240,
15:23:14.583367,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-53,-84,43,18,450,927,162,240,
15:23:14.702576,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-53,-84,43,18,450,899,120,216,
15:23:14.823722,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-52,-84,44,18,450,909,216,240,
15:23:14.931567,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-54,-84,42,18,450,882,120,240,
15:23:15.039000,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-53,-84,43,18,450,880,162,240,
15:23:15.164617,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-52,-84,44,18,450,889,216,240,
15:23:15.624960,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-50,-84,46,18,450,886,216,240,
15:23:15.723181,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-52,-84,44,18,450,883,216,162,
15:23:15.823113,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-52,-84,44,18,450,880,216,240,
15:23:15.884660,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-55,-84,41,18,450,878,162,216,
15:23:15.953683,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-53,-84,43,18,450,857,120,240,
15:23:16.054090,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-55,-84,41,18,450,838,120,240,
15:23:16.112531,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-55,-84,41,18,450,838,162,216,
15:23:16.178065,44.56683349609375,-123.27439880371094,36,2439 MHz,11nght40minus,-53,-84,43,18,450,839,162,162,
15:23:16.236518,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-53,-84,43,18,450,840,162,162,
15:23:16.358649,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-53,-84,43,18,450,826,120,216,
15:23:16.440661,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-52,-84,44,18,450,838,216,216,
15:23:16.575513,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-54,-84,42,18,450,835,180,216,
15:23:16.672631,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-54,-84,42,18,450,847,216,216,
15:23:16.798676,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-51,-84,45,18,450,858,180,216,
15:23:16.904998,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-51,-84,45,18,450,855,180,216,
15:23:17.037410,44.56683349609375,-123.2744140625,36,2439 MHz,11nght40minus,-52,-84,44,18,450,841,180,243,
15:23:17.158948,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-51,-84,45,18,450,833,180,180,
15:23:17.608683,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-48,-84,48,18,450,847,216,216,
15:23:17.711486,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-51,-84,45,18,450,861,216,240,
15:23:17.812410,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-52,-84,44,18,450,873,216,240,
15:23:17.874694,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-46,-84,50,18,450,884,216,240,
15:23:17.932966,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-47,-84,49,18,450,894,240,240,
15:23:17.999137,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-50,-84,46,18,450,911,240,240,
15:23:18.062155,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-50,-84,46,18,450,919,216,216,
15:23:18.161688,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-49,-84,47,18,450,927,216,216,
15:23:18.220650,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-48,-84,48,18,450,934,216,240,
15:23:18.292223,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-51,-84,45,18,450,940,243,240,
15:23:18.414564,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-50,-84,46,18,450,934,216,216,
15:23:18.545848,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-50,-84,46,18,450,937,216,240,
15:23:18.663029,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-46,-84,50,18,450,941,216,216,
15:23:18.786618,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-47,-84,49,18,450,945,216,240,
15:23:18.905853,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-49,-84,47,18,450,950,216,240,
15:23:19.019531,44.56683349609375,-123.27442932128906,36,2439 MHz,11nght40minus,-45,-84,51,18,450,955,216,240,
15:23:19.148794,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-45,-84,51,18,450,956,216,240,
15:23:19.598763,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-38,-84,58,18,450,930,120,240,
15:23:19.700306,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-46,-84,50,18,450,907,120,240,
15:23:19.808615,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-46,-84,50,18,450,892,180,240,
15:23:19.872485,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-46,-84,50,18,450,878,180,240,
15:23:19.934357,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-47,-84,49,18,450,886,216,240,
15:23:19.994872,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-48,-84,48,18,450,891,216,240,
15:23:20.052460,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-48,-84,48,18,450,895,216,240,
15:23:20.111040,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-46,-84,50,18,450,900,216,240,
15:23:20.174213,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-45,-84,51,18,450,905,216,240,
15:23:20.281700,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-45,-84,51,18,450,907,216,240,
15:23:20.352065,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-47,-84,49,18,450,889,180,240,
15:23:20.459902,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-39,-84,57,18,450,895,216,240,
15:23:20.593704,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-27,-84,69,18,450,901,216,216,
15:23:20.721305,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-33,-84,63,18,450,905,216,240,
15:23:20.824986,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-26,-84,70,18,450,910,216,240,
15:23:20.930777,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-23,-84,73,18,450,916,216,240,
15:23:21.054358,44.56683349609375,-123.27444458007812,36,2439 MHz,11nght40minus,-25,-84,71,18,450,926,216,240,
15:23:21.527414,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-46,-84,50,18,450,933,216,240,
15:23:21.627627,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-46,-84,50,18,450,939,216,240,
15:23:21.730130,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-45,-84,51,18,450,913,120,240,
15:23:21.791998,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-45,-84,51,18,450,918,216,216,
15:23:21.855057,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-43,-84,53,18,450,924,216,240,
15:23:21.914451,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-43,-84,53,18,450,929,216,240,
15:23:22.014670,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-42,-84,54,18,450,934,216,240,
15:23:22.080079,44.56683349609375,-123.27445983886719,36,2439 MHz,11nght40minus,-45,-84,51,18,450,939,216,240,
